"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths","Garage Spaces","Pool YN","Tax Annual Amount"
"1","25043468","S","189","CCT","316 Ellery Court Unit#316","Edgewater","$350,000","07/24/2026","$380,000","Condo","742","","1","1","0","1","Yes","$5,963"
"1","26014189","S","44","CCT","770 Anderson Avenue Unit#10B","Cliffside Park","$345,000","07/24/2026","$365,000","Condo","","","1","1","0","1","Yes","$5,014"
"1","26013696","S","65","CCT","105 State Street Unit#1H","Hackensack","$345,000","07/15/2026","$355,000","Condo","968","","2","2","0","2","No","$8,264"
"1","26020953","S","12","CCT","550 Fairview             Unit#318","Westwood","$342,000","07/15/2026","$299,000","Condo","700","","1","1","0","1","Yes","$5,062"
"1","26013085","S","57","CCT","61 Eastern Way Unit#3","Rutherford","$333,500","07/14/2026","$349,000","Condo","728","","1","1","0","1","No","$7,164"
"1","26020391","S","11","CCT","23-08 Howard               Unit#D","Fair Lawn","$325,000","07/24/2026","$325,000","Condo","","","1","1","0","0","No","$6,699"
"1","26007845","S","41","CCT","1530 Palisade             Avenue Unit#8M","Fort Lee","$325,000","07/10/2026","$350,000","Co-op","","","1","1","1","","Yes",""
"1","25042894","S","175","CCT","5 Horizon              Road Unit#2909","Fort Lee","$325,000","07/31/2026","$355,000","Co-op","","","2","2","0","46","Yes",""
"1","26021893","S","7","CCT","555 Gorge Road Unit#3B","Cliffside Park","$320,000","07/14/2026","$339,000","Condo","848","","1","1","0","","No","$5,448"
"1","26019798","S","11","CCT","134B Hastings            ","Rutherford","$315,000","07/14/2026","$315,000","Co-op","950","","2","1","0","","No",""
"1","26017531","S","47","CCT","1600 Center Avenue Unit#1E","Fort Lee","$315,000","07/31/2026","$329,000","Condo","863","","1","1","1","1","No","$4,627"
"1","26016439","S","32","CCT","465 Maple Hill Drive Unit#48","Hackensack","$315,000","07/20/2026","$319,900","Condo","","","2","1","0","","No","$6,062"
"1","26016066","S","23","CCT","1600 Center Avenue Unit#2A","Fort Lee","$315,000","07/17/2026","$329,000","Condo","863","","1","1","1","","No","$5,994"
"1","26004918","S","14","CCT","3 Rustic Circle Unit#D","Montvale","$315,000","07/13/2026","$295,000","Condo","730","","1","1","0","","No","$4,305"
"1","26017639","S","26","CCT","2 Rustic Circle Unit#A","Montvale","$312,000","07/17/2026","$309,900","Condo","730","","1","1","0","0","No","$4,500"
"1","26010472","S","11","CCT","418 Esplanade Unit#6","Hackensack","$305,000","07/06/2026","$299,000","Condo","669","","2","1","0","0","No","$5,913"
"1","26019033","S","19","CCT","464 Liberty Street Unit#205","Little Ferry","$285,000","07/31/2026","$280,000","Condo","752","","1","1","0","","Yes","$5,887"
"1","26015216","S","5","CCT","250 Broad                Unit#2D","Leonia","$285,000","07/30/2026","$285,000","Condo","","","1","1","0","","No","$4,435"
"1","26012916","S","57","CCT","747 Riverside Avenue Unit#C-8","Lyndhurst","$285,000","07/27/2026","$289,000","Condo","640","","1","1","0","0","No","$5,088"
"1","26011872","S","10","CCT","243 Johnson Avenue Unit#L4","Hackensack","$282,000","07/21/2026","$275,000","Condo","846","","2","1","0","","No","$6,045"
"1","26019358","S","13","CCT","275 Engle                Street Unit#G1","Englewood","$270,000","07/20/2026","$275,000","Condo","","","1","1","0","","No","$5,234"
"1","26011526","S","29","CCT","479 Maple Hill Drive Unit#42","Hackensack","$269,900","07/06/2026","$269,900","Condo","663","","1","1","0","1","No","$5,744"
"1","26016006","S","12","CCT","90 Prospect Avenue Unit#10C","Hackensack","$254,900","07/09/2026","$249,900","Condo","642","","0","1","0","1","No","$4,679"
"1","26002049","S","32","CCT","1203 River                Road Unit#21A","Edgewater","$236,000","07/23/2026","$298,000","Condo","650","","0","1","0","0","Yes","$3,840"
"1","25034069","S","266","CCT","303 Hamilton Place Unit#D4","Hackensack","$225,000","07/16/2026","$235,000","Condo","491","","0","1","0","","No","$3,056"
"1","26013327","S","16","CCT","66 S Franklin             Turnpike Unit#72","Ramsey","$223,000","07/22/2026","$218,000","Co-op","","","1","1","0","","No",""
"1","26003959","S","64","CCT","41 Elmwood Terrace Unit#41","Elmwood Park","$216,000","07/01/2026","$219,000","Co-op","","","2","1","1","1","No",""
"1","26014635","S","45","CCT","50 Main                 Street Unit#1A","Lodi","$210,000","07/14/2026","$219,999","Condo","518","","1","1","0","0","No","$3,727"
"1","26010141","S","34","CCT","125 Prospect             Avenue Unit#5B","Hackensack","$202,000","07/29/2026","$225,000","Co-op","","","2","1","1","","Yes",""
"1","26013774","S","77","CCT","344 Prospect             Unit#9G","Hackensack","$200,000","07/27/2026","$264,880","Condo","1,092","","1","1","0","1","No","$7,057"
"1","25042450","S","139","CCT","401 Park Place Unit#1-E","Fort Lee","$200,000","07/08/2026","$205,000","Co-op","","","1","1","0","","No","$0"
"1","25037867","S","232","CCT","555 North Avenue Unit#21U","Fort Lee","$190,000","07/06/2026","$199,000","Co-op","","","2","2","0","","Yes",""
"1","26010153","S","60","CCT","4 Horizon              Road Unit#G5","Fort Lee","$180,000","07/10/2026","$180,000","Co-op","","","1","1","0","","Yes",""
"1","26009601","S","80","CCT","4 Horizon              Road Unit#1210","Fort Lee","$175,000","07/08/2026","$179,000","Co-op","","","1","1","0","","Yes","$0"
"1","26018756","S","25","CCT","265 Main Street Unit#704","Ridgefield Park","$170,000","07/22/2026","$164,900","Co-op","","","1","1","0","","Yes",""
"1","26001784","S","85","CCT","2 Horizon              Road Unit#1030","Fort Lee","$170,000","07/07/2026","$185,000","Co-op","","","2","2","0","1","Yes",""
"1","26015761","S","10","CCT","6 Horizon Road Unit#201","Fort Lee","$148,000","07/21/2026","$148,000","Co-op","703","","1","1","0","","Yes",""
"1","26004451","S","98","CCT","265 Main                 Street Unit#108","Ridgefield Park","$120,000","07/21/2026","$119,000","Co-op","","","1","1","0","1","Yes",""
"1","25032090","S","52","CCT","151 Prospect Avenue Unit#18A","Hackensack","$114,000","07/06/2026","$114,000","Co-op","","","1","1","0","","Yes",""
"1","26003622","S","41","CCT","735 Elm Avenue Unit#5F","Teaneck","$111,500","07/09/2026","$117,000","Co-op","","","1","1","0","","No",""
