"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25035712","S","23","CCT","140 Euclid Avenue Unit#1H","Hackensack","$315,000","03/09/2026","$319,000","Condo","960","","1","1","0"
"1","26001690","S","41","CCT","316 Prospect             Unit#4E","Hackensack","$310,000","03/19/2026","$320,000","Condo","1,092","","1","1","0"
"1","25029927","S","71","CCT","461 Heath Place Unit#23","Hackensack","$307,500","03/17/2026","$299,000","Condo","634","","2","1","0"
"1","25038243","S","78","CCT","1111 River Road Unit#H21","Edgewater","$298,800","03/13/2026","$299,000","Condo","678","","1","1","0"
"1","25043602","S","31","CCT","435 Teaneck Road Unit#11","Ridgefield Park","$295,000","03/31/2026","$285,000","Condo","600","","1","1","0"
"1","25035656","S","70","CCT","555 North Avenue Unit#6F","Fort Lee","$292,000","03/09/2026","$325,000","Co-op","1,425","","3","2","0"
"1","25043861","S","18","CCT","1473 E Terrace              Circle Unit#3","Teaneck","$290,000","03/05/2026","$299,000","Co-op","","","2","1","0"
"1","25041463","S","69","CCT","277 Prospect Avenue Unit#11H","Hackensack","$290,000","03/19/2026","$289,000","Condo","","","1","1","0"
"1","26004174","S","18","CCT","460 Liberty Street Unit#205","Little Ferry","$289,000","03/26/2026","$289,000","Condo","752","","1","1","0"
"1","26002563","S","8","CCT","1628 Valley Street Unit#2A","Fort Lee","$280,000","03/02/2026","$270,000","Condo","685","","1","1","0"
"1","25042831","S","53","CCT","423 Walker Street Unit#B5","Fairview","$279,000","03/10/2026","$279,000","Condo","700","","1","1","0"
"1","26002991","S","4","CCT","901 Washington Drive","Ramsey","$275,000","03/04/2026","$269,000","Condo","670","","2","1","0"
"1","26000361","S","50","CCT","555 North Avenue Unit#23S","Fort Lee","$275,000","03/24/2026","$289,000","Co-op","1,425","","3","2","0"
"1","25038435","S","85","CCT","2345 Linwood Avenue Unit#LG","Fort Lee","$272,700","03/06/2026","$299,900","Condo","935","","2","1","0"
"1","25039355","S","94","CCT","150 Overlook Avenue Unit#6H","Hackensack","$270,000","03/04/2026","$277,000","Condo","791","","1","1","0"
"1","25036537","S","139","CCT","1 Horizon              Road Unit#817","Fort Lee","$268,000","03/31/2026","$278,000","Co-op","","","2","1","0"
"1","25032381","S","25","CCT","2077 Center               Avenue Unit#6D","Fort Lee","$259,000","03/03/2026","$259,000","Co-op","","","2","2","0"
"1","26009998","S","43","CCT","2200 Central Road Unit#8T","Fort Lee","$250,000","03/19/2026","$250,000","Co-op","","","1","1","0"
"1","25030693","S","62","CCT","54 Westervelt           Avenue Unit#B","Tenafly","$249,000","03/16/2026","$249,000","Co-op","","","2","1","0"
"1","26002283","S","8","CCT","245 Anderson Street Unit#4G","Hackensack","$247,000","03/23/2026","$249,900","Condo","","","1","1","0"
"1","26003000","S","17","CCT","3041 Edwin                Avenue Unit#4A","Fort Lee","$240,000","03/24/2026","$240,000","Co-op","","","1","1","0"
"1","25034703","S","154","CCT","1 Horizon              Road Unit##609","Fort Lee","$218,000","03/24/2026","$218,000","Co-op","943","","1","1","0"
"1","25039853","S","39","CCT","2077 Center Avenue Unit#18c","Fort Lee","$205,000","03/20/2026","$174,999","Co-op","","","1","1",""
"1","25035695","S","132","CCT","555 North                Unit#21M","Fort Lee","$205,000","03/24/2026","$199,000","Co-op","1,022","","2","2","0"
"1","25044042","S","24","CCT","1600 Parker               Avenue Unit#20J","Fort Lee","$200,000","03/18/2026","$200,000","Co-op","1,299","","1","1","1"
"1","25040040","S","42","CCT","2077 Center Street Unit#9B","Fort Lee","$200,000","03/26/2026","$209,000","Co-op","1,003","","1","1","1"
"1","25040581","S","20","CCT","4 Horizon              Unit#1031","Fort Lee","$195,000","03/20/2026","$179,000","Co-op","","","2","1","0"
"1","25024863","S","153","CCT","2150 Center               Avenue Unit#2E","Fort Lee","$185,000","03/09/2026","$200,000","Co-op","","","2","2","1"
"1","25027732","S","145","CCT","328 N Bridge               Plaza Unit#5J","Fort Lee","$168,000","03/16/2026","$179,000","Co-op","514","","0","1","0"
"1","25018691","S","160","CCT","1 Wall                 Street Unit#8-C","Fort Lee","$145,000","03/05/2026","$185,000","Co-op","452","","0","1","0"
"1","25039552","S","55","CCT","3021 Edwin                Unit#3J","Fort Lee","$129,500","03/23/2026","$129,500","Co-op","","","0","1","0"
"1","26008798","S","53","CCT","51 Hastings Avenue Unit#A","Rutherford","$120,000","03/13/2026","$119,900","Co-op","","","0","1","0"
"1","25042873","S","25","CCT","1470 W TERRACE Circle Unit#4","Teaneck","$285","03/11/2026","$299,000","Co-op","","","2","1","0"
"1","25041423","S","76","CCT","3051 Edwin                Unit#3J","Fort Lee","$136","03/06/2026","$140,000","Co-op","","","0","1","0"
