"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths","Garage Spaces","Pool YN","Tax Annual Amount"
"1","26013044","S","7","RES","10 Crescent Place","Allendale","$907,000","06/22/2026","$795,000","Colonial","","7,884","3","1","1","2","No","$13,941"
"1","26011110","S","21","RES","454 Maple Avenue","Glen Rock","$907,000","06/30/2026","$879,000","Cape Cod","","11,400","3","2","0","","No","$18,415"
"1","26013738","S","19","RES","11 Meadow Street","Demarest","$905,000","06/30/2026","$979,000","Split","","20,473","3","2","0","1","No","$17,077"
"1","26014457","S","9","RES","394 Burlington Road","Paramus","$900,000","06/22/2026","$849,000","Colonial","","17,851","4","2","0","1","No","$9,516"
"1","26007112","S","51","RES","8 Edgewood Avenue","Wyckoff","$900,000","06/26/2026","$849,000","Cape Cod","","11,844","3","3","0","1","No","$8,202"
"1","26013613","S","16","RES","147 11th Street","Wood Ridge","$892,500","06/26/2026","$899,900","BiLvl","","5,001","5","3","0","","No","$15,935"
"1","26006022","S","8","RES","88 Stelling Avenue","Maywood","$882,000","06/18/2026","$850,000","BiLvl","","5,600","4","2","0","","No","$11,743"
"1","25042764","S","14","RES","254 Godwin Avenue","Wyckoff","$880,000","06/30/2026","$880,000","BiLvl","","12,720","4","2","1","2","No","$10,245"
"1","26014683","S","9","RES","24 Hopper Avenue","Westwood","$876,000","06/19/2026","$739,500","BiLvl","","7,501","3","2","0","2","No","$11,272"
"1","26015916","S","7","RES","38 Carlson Court","Closter","$875,000","06/30/2026","$835,000","Ranch","","12,197","3","1","1","2","No","$13,107"
"1","26014672","S","28","RES","317 Stag Hill Road","Mahwah","$875,000","06/29/2026","$875,000","Colonial","","23,501","4","3","1","1","No","$7,883"
"1","26004652","S","12","RES","52 Deer Trail Road","Hillsdale","$870,000","06/30/2026","$788,000","Split","","15,120","4","1","1","1","No","$16,799"
"1","26013593","S","16","RES","22 John Circle","Norwood","$869,000","06/26/2026","$849,000","Ranch","","31,476","6","3","0","","No","$13,879"
"1","26018639","S","13","RES","49 Clover Lane","Upper Saddle River","$861,000","06/30/2026","$699,000","Colonial","","45,302","5","2","1","2","No","$14,861"
"1","26013730","S","8","RES","155 Zabriskie Place","River Edge","$851,000","06/18/2026","$799,000","Ranch","","10,802","3","3","0","0","No","$15,381"
"1","26017416","S","5","RES","105 Bergen Avenue","Waldwick","$850,000","06/26/2026","$750,000","Colonial","","","4","2","0","1","No","$11,700"
"1","26003067","S","10","RES","118 Harriot Avenue","Harrington Park","$850,000","06/25/2026","$749,000","Split","","10,659","3","1","1","1","No","$13,118"
"1","25043790","S","111","RES","231 Hudson Avenue","Norwood","$850,000","06/19/2026","$925,000","BiLvl","","16,322","5","2","0","1","No","$12,549"
"1","26015292","S","12","RES","330 Murray Avenue","Englewood","$840,000","06/24/2026","$795,000","Colonial","","5,349","4","3","1","2","No","$10,015"
"1","26006291","S","12","RES","1342 Pennington Road","Teaneck","$840,000","06/24/2026","$815,000","Colonial","","6,599","4","1","1","","No","$16,709"
"1","26024142","S","128","RES","114 Hardenburgh Avenue","Demarest","$835,000","06/24/2026","$835,000","Colonial","","9,888","4","3","1","2","No","$14,759"
"1","26014735","S","9","RES","1067 Stasia Street","Teaneck","$830,000","06/30/2026","$749,000","BiLvl","","7,200","4","2","0","","No","$11,284"
"1","26015561","S","4","RES","570 Oak Avenue","Maywood","$827,000","06/17/2026","$739,000","Colonial","","5,301","3","3","0","1","No","$14,585"
"1","26018232","S","7","RES","173 Myrtle Avenue","Allendale","$825,000","06/26/2026","$775,000","Colonial","","15,000","4","2","0","2","No","$10,658"
"1","26015147","S","10","RES","7 S 1st Street","Park Ridge","$825,000","06/18/2026","$698,777","Ranch","","12,118","3","2","0","2","Yes","$12,078"
"1","26012614","S","15","RES","5-18 6th Street","Fair Lawn","$825,000","06/25/2026","$699,000","Cape Cod","","5,502","4","2","0","1","No","$11,864"
"1","26009091","S","71","RES","636 Elm Avenue","Ridgefield","$825,000","06/17/2026","$799,000","Cape Cod","","5,942","3","2","0","1","No","$9,005"
"1","26010135","S","20","RES","275 High Street","Norwood","$820,000","06/26/2026","$799,000","Split","","8,398","4","2","1","","No","$10,683"
"1","26015378","S","10","RES","10 Beech                Street","Rutherford","$815,000","06/18/2026","$839,000","Colonial","","","5","3","0","2","No","$16,108"
"1","26011540","S","12","RES","36 Hasbrouck Place","Rutherford","$815,000","06/24/2026","$779,000","Colonial","","3,999","3","1","1","","No","$14,074"
"1","26005106","S","105","RES","40 Franklin Avenue","Fairview","$815,000","06/26/2026","$900,000","Colonial","","5,001","4","3","1","","No","$10,256"
"1","26014469","S","14","RES","405 Terhune Avenue","Paramus","$810,000","06/24/2026","$710,000","Colonial","","17,851","3","2","0","1","No","$8,563"
"1","26014054","S","11","RES","33 Clayton Street","Hillsdale","$810,000","06/18/2026","$698,777","Cape Cod","","11,047","4","2","0","1","No","$13,096"
"1","26011967","S","11","RES","243 Donaldson Avenue","Rutherford","$807,243","06/22/2026","$728,000","Cape Cod","","7,601","3","2","0","1","No","$13,136"
"1","26007746","S","10","RES","16 Wilson Terrace","Waldwick","$805,000","06/26/2026","$725,000","Cape Cod","","10,799","5","3","0","1","No","$13,471"
"1","26009994","S","13","RES","20 Vincent Street","Hillsdale","$802,000","06/23/2026","$699,000","Colonial","","5,702","3","1","0","1","No","$13,326"
"1","26015491","S","27","RES","37 Roth Avenue","Oakland","$800,000","06/26/2026","$799,900","Cape Cod","","12,110","4","2","0","","No","$12,627"
"1","26012927","S","10","RES","16 Addicks Road","Westwood","$799,000","06/23/2026","$698,777","Cape Cod","","8,468","4","2","0","1","No","$10,946"
"1","26012668","S","4","RES","351 Park Avenue","Rutherford","$785,000","06/18/2026","$749,999","Colonial","","3,999","4","3","0","1","No","$12,400"
"1","26011939","S","-1","RES","23 Airmount Avenue","Ramsey","$780,023","06/29/2026","$699,000","Colonial","","9,845","4","2","0","1","No","$11,444"
"1","26015490","S","22","RES","339 Beechwood Road","Oradell","$780,000","06/29/2026","$790,000","Split","","14,776","3","2","1","2","No","$18,589"
"1","26013405","S","24","RES","339 5th Avenue","River Edge","$780,000","06/23/2026","$749,900","Ranch","","7,501","3","1","1","1","Yes","$12,547"
"1","26004600","S","61","RES","261 Idaho Street","Paramus","$780,000","06/18/2026","$750,000","Ranch","","14,909","3","2","0","1","No","$9,150"
"1","26017364","S","15","RES","302 Howard Avenue","Fair Lawn","$768,000","06/30/2026","$650,000","Colonial","","4,439","4","2","0","1","No","$13,060"
"1","26013544","S","8","RES","383 Park Avenue","Rutherford","$765,000","06/25/2026","$700,000","Colonial","","5,354","4","2","1","","No","$11,638"
"1","26017527","S","17","RES","35-02 Linwood Road","Fair Lawn","$750,000","06/26/2026","$689,000","Cape Cod","","7,501","4","2","0","1","No","$11,587"
"1","26017290","S","12","RES","456 Collins Avenue","Hasbrouck Heights","$750,000","06/29/2026","$699,995","Colonial","","5,001","3","1","1","2","No","$8,648"
"1","26016109","S","10","RES","154 Spring Valley Road","Park Ridge","$750,000","06/30/2026","$698,777","Ranch","","13,499","3","2","0","2","No","$13,095"
"1","26010082","S","4","RES","366 E Spring Valley        Road","Paramus","$750,000","06/26/2026","$799,000","Colonial","","10,415","5","2","0","","Yes","$9,058"
"1","26007253","S","39","RES","178 Franklin Street","Northvale","$750,000","06/22/2026","$789,000","Ranch","","12,001","3","2","0","2","No","$13,554"
"1","26005949","S","12","RES","468 Old Tappan Road","Old Tappan","$750,000","06/24/2026","$699,900","Colonial","","85,813","4","2","1","2","No","$14,634"
"1","26016135","S","6","RES","43 Berwyn Place","Bergenfield","$740,000","06/26/2026","$649,000","Split","","5,998","3","2","0","1","No","$10,915"
"1","26014310","S","13","RES","1154 Stasia Street","Teaneck","$740,000","06/26/2026","$615,000","Colonial","","5,001","3","2","1","2","No","$10,579"
"1","26011013","S","10","RES","122 Prospect Street","Ramsey","$732,500","06/16/2026","$635,000","Colonial","","11,064","4","1","1","","No","$10,828"
"1","26010620","S","11","RES","110 6th Street","Wood Ridge","$732,000","06/30/2026","$699,000","Colonial","","5,000","3","2","0","","No","$11,505"
"1","26001090","S","74","RES","11-05 4th Street","Fair Lawn","$730,000","06/29/2026","$750,000","Colonial","","5,502","5","2","0","1","No","$10,679"
"1","26015397","S","20","RES","21-05 Dalton Place","Fair Lawn","$726,000","06/22/2026","$649,999","Cape Cod","","6,900","4","3","0","1","No","$10,150"
"1","26016252","S","8","RES","1019 Haddon Place","Teaneck","$720,000","06/16/2026","$679,900","Colonial","","3,999","3","2","0","","No","$10,656"
"1","26009819","S","26","RES","255 Elm Avenue","Bogota","$720,000","06/30/2026","$720,000","Colonial","","7,100","4","3","0","2","No","$12,719"
"1","26012892","S","13","RES","253 Maplewood Avenue","Bogota","$705,000","06/18/2026","$679,000","Colonial","","3,999","3","3","0","1","No","$12,294"
"1","26011895","S","18","RES","263 Genesee Avenue","Englewood","$705,000","06/29/2026","$699,000","Cape Cod","","6,451","5","3","0","","No","$2,800"
"1","26010322","S","16","RES","301 Grand Boulevard","Emerson","$700,000","06/25/2026","$634,900","BiLvl","","7,501","3","2","0","2","No","$12,716"
"1","26015679","S","16","RES","172 Yawpo               ","Oakland","$699,000","06/23/2026","$699,000","Colonial","","","3","2","0","1","No","$12,286"
"1","26009265","S","69","RES","284 Madison Avenue","Cresskill","$698,000","06/29/2026","$698,000","Ranch","","10,498","2","1","0","1","No","$12,567"
"1","26010301","S","13","RES","9 Chestnut Street","North Arlington","$690,000","06/24/2026","$649,000","Colonial","","3,751","3","2","0","","No","$11,840"
"1","26010049","S","22","RES","689 Linden Avenue","Ridgefield","$690,000","06/26/2026","$650,000","Cape Cod","","5,001","4","2","0","1","No","$8,577"
"1","26017048","S","16","RES","335 Bradley Avenue","Northvale","$685,000","06/26/2026","$679,000","Ranch","","11,021","2","2","0","1","No","$12,370"
"1","26011112","S","26","RES","891 Ray Avenue","Ridgefield","$685,000","06/24/2026","$660,000","Colonial","","5,001","3","2","0","","No","$8,739"
"1","26007835","S","41","RES","89 Forest Place","Rochelle Park","$682,000","06/17/2026","$679,000","Colonial","","6,251","3","2","1","2","No","$9,989"
"1","26016484","S","11","RES","136 Sunset Avenue","North Arlington","$680,000","06/26/2026","$599,000","Colonial","","4,500","3","2","0","1","Yes","$10,131"
"1","26015272","S","14","RES","188 Rambler Avenue","New Milford","$680,000","06/24/2026","$625,000","Cape Cod","","9,193","3","2","0","2","No","$13,436"
"1","26014045","S","11","RES","31 Dacotah Avenue","Oakland","$680,000","06/22/2026","$589,900","Cape Cod","","7,492","3","1","1","1","No","$10,590"
