"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths","Garage Spaces","Pool YN","Tax Annual Amount"
"1","26002651","S","69","RES","919 Marion Place","Ridgefield","$675,000","06/05/2026","$675,000","Colonial","","4,238","4","3","0","","No","$9,942"
"1","26011027","S","24","RES","91 Belle Avenue","Maywood","$670,000","06/04/2026","$589,900","Colonial","","5,998","3","1","1","","No","$11,178"
"1","26009799","S","19","RES","618 3rd Avenue","Lyndhurst","$670,000","06/10/2026","$619,000","Cape Cod","","5,950","3","2","0","","No","$0"
"1","25039929","S","95","RES","431 Blanchard Terrace","Hackensack","$670,000","06/05/2026","$678,000","Cape Cod","","7,749","4","2","1","1","No","$13,295"
"1","25041634","S","63","RES","55 Hamilton Road","Teaneck","$665,000","06/05/2026","$650,000","Cape Cod","","5,798","4","3","0","1","No","$10,419"
"1","26015064","S","14","RES","21 Montross Avenue","Rutherford","$661,100","06/11/2026","$570,000","Colonial","","5,001","3","1","0","0","No","$11,242"
"1","26011033","S","11","RES","28 William Street","Rochelle Park","$660,000","06/08/2026","$679,000","Colonial","","5,001","3","2","0","1","No","$10,280"
"1","26005564","S","7","RES","103 Lincoln Avenue","North Arlington","$660,000","06/02/2026","$649,000","Ranch","","3,999","3","3","0","1","No","$11,243"
"1","26002094","S","6","RES","39-02 Taylor Road","Fair Lawn","$660,000","06/02/2026","$610,000","Cape Cod","","5,301","3","2","0","1","No","$10,060"
"1","26011951","S","22","RES","58 Mozart Street","East Rutherford","$658,000","06/08/2026","$649,000","Colonial","","4,082","4","2","2","1","No","$8,043"
"1","26011447","S","18","RES","79 Bell                 Avenue","Saddle Brook","$655,000","06/12/2026","$670,000","Split","","6,500","3","1","1","1","No","$9,706"
"1","26014523","S","12","RES","216 5th Street","Ridgefield Park","$651,000","06/15/2026","$575,000","Colonial","","4,918","3","1","1","","No","$12,709"
"1","26004808","S","30","RES","130 Washington Avenue","New Milford","$650,000","06/05/2026","$650,000","Ranch","","8,501","4","2","0","1","No","$13,566"
"1","26012047","S","5","RES","150 Niagara Street","Dumont","$645,000","06/08/2026","$629,900","Colonial","","5,001","3","1","1","0","No","$12,866"
"1","26010304","S","27","RES","26 Wareham Road","Dumont","$645,000","06/12/2026","$699,000","Colonial","","10,707","4","2","0","1","No","$13,918"
"1","26002001","S","38","RES","597 Penn Avenue","Teaneck","$645,000","06/11/2026","$589,000","Cape Cod","","5,650","2","2","0","1","No","$11,111"
"1","26012365","S","25","RES","345 Saddle River Road","Saddle Brook","$637,000","06/01/2026","$549,900","Contemp","","12,079","3","2","0","1","No","$10,109"
"1","26009162","S","29","RES","203 Snedeker Place","Northvale","$635,000","06/09/2026","$649,000","Cape Cod","","7,501","3","2","0","0","No","$11,678"
"1","26002451","S","11","RES","137 Voorhees Street","Teaneck","$635,000","06/05/2026","$575,000","Split","","6,199","4","3","1","","No","$0"
"1","26008048","S","19","RES","33 Beechwood Avenue","Bogota","$630,000","06/02/2026","$599,999","Colonial","","4,600","3","2","0","1","No","$11,210"
"1","26005967","S","48","RES","70 Teaneck              Road","Ridgefield Park","$630,000","06/01/2026","$609,000","Cape Cod","","","4","2","0","2","No","$13,593"
"1","26015422","S","17","RES","177 Lake Street","Englewood","$628,000","06/08/2026","$599,000","Colonial","","6,625","3","2","0","","No","$10,205"
"1","26007526","S","32","RES","608 Monroe Street","Carlstadt","$625,000","06/01/2026","$625,000","Split","","2,500","2","2","0","1","No","$7,990"
"1","26007407","S","25","RES","63 Franklin Avenue","Saddle Brook","$625,000","06/15/2026","$625,000","Colonial","","7,501","5","2","0","","No","$9,907"
"1","26020752","S","42","RES","17-02 Well Drive","Fair Lawn","$620,000","06/02/2026","$589,000","Cape Cod","","9,300","3","1","0","1","No","$10,097"
"1","26013180","S","16","RES","219 Livingston Street","Northvale","$620,000","06/15/2026","$650,000","Colonial","","12,001","4","2","0","","No","$13,731"
"1","26012923","S","9","RES","266 Coolidge Avenue","Englewood","$620,000","06/11/2026","$599,900","Split","","3,999","4","2","0","1","No","$8,743"
"1","26011544","S","20","RES","501 Chase Avenue","Lyndhurst","$620,000","06/12/2026","$619,900","Colonial","","4,034","3","2","0","","No","$9,614"
"1","26008694","S","22","RES","281 Fencsak Avenue","Elmwood Park","$618,000","06/04/2026","$569,000","Cape Cod","","5,001","3","2","0","1","No","$9,190"
"1","26004031","S","43","RES","439 8th Street","Fairview","$615,000","06/01/2026","$650,000","Colonial","","2,901","3","2","1","","No","$9,651"
"1","26022725","S","31","RES","292 Wales Avenue","River Edge","$600,000","06/11/2026","$600,000","Cape Cod","","6,098","2","1","1","1","No","$12,795"
"1","26009877","S","18","RES","133 Willow Avenue","Hackensack","$600,000","06/08/2026","$579,000","Colonial","","5,001","3","1","0","1","No","$10,153"
"1","26007332","S","15","RES","157 Somerset Road","Norwood","$600,000","06/01/2026","$499,000","Colonial","","5,001","3","1","0","","No","$7,958"
"1","26006737","S","52","RES","32 Martin Terrace","Hackensack","$600,000","06/11/2026","$599,900","Colonial","","5,720","3","2","0","1","No","$11,700"
"1","26013655","S","8","RES","734 Louise Court","Lyndhurst","$595,000","06/04/2026","$595,000","Cape Cod","","4,561","4","1","0","","No","$9,770"
"1","26011803","S","6","RES","34 Zimmer Avenue","Midland Park","$595,000","06/01/2026","$519,000","Cape Cod","","9,618","3","2","0","0","No","$10,975"
"1","26022492","S","51","RES","516 Harriet Place","Franklin Lakes","$580,000","06/10/2026","$600,000","Ranch","","13,068","3","2","0","1","No","$6,200"
"1","25036773","S","87","RES","502 Westwood Avenue","River Vale","$580,000","06/02/2026","$649,500","Cape Cod","","9,300","3","1","0","1","No","$10,391"
"1","26006679","S","10","RES","492 North Avenue","Wood Ridge","$578,000","06/15/2026","$530,000","Cape Cod","","4,513","4","2","0","1","No","$9,870"
"1","26009834","S","11","RES","58 Sunset Avenue","North Arlington","$570,000","06/05/2026","$479,000","Colonial","","5,624","3","2","0","","No","$9,829"
"1","26008909","S","22","RES","21 Linwood Avenue","Bogota","$565,000","06/11/2026","$579,900","Cape Cod","","4,648","4","1","1","1","Yes","$10,522"
"1","26011210","S","26","RES","200 Rambler Avenue","New Milford","$560,000","06/09/2026","$499,999","Colonial","","7,000","2","2","0","2","No","$11,643"
"1","26010210","S","20","RES","86 Trudy Drive","Lodi","$560,000","06/12/2026","$542,000","Cape Cod","","5,036","4","1","0","0","No","$8,556"
"1","26015039","S","14","RES","69 Taggart Way","Saddle Brook","$555,000","06/10/2026","$495,900","Cape Cod","","6,708","4","1","0","","No","$10,429"
"1","26012366","S","12","RES","88 Main Street","Little Ferry","$555,000","06/08/2026","$550,000","Colonial","","5,201","3","2","0","","No","$8,845"
"1","26009900","S","20","RES","841 Prince Street","Teaneck","$555,000","06/09/2026","$519,999","Cape Cod","","5,101","3","2","0","","No","$10,191"
"1","26016925","S","2","RES","620 Fermery Drive","New Milford","$553,000","06/12/2026","$499,000","Ranch","","7,876","2","1","1","","No","$13,010"
"1","26016245","S","8","RES","116 Hamilton Avenue","Fairview","$550,000","06/08/2026","$479,000","Cape Cod","","2,901","4","1","0","1","No","$8,451"
"1","26012236","S","23","RES","136 Catherine Avenue","Mahwah","$530,908","06/12/2026","$498,000","Cape Cod","","15,198","3","1","0","","No","$6,341"
"1","26009046","S","16","RES","22 Treptow Street","Little Ferry","$530,000","06/15/2026","$524,900","Colonial","","5,201","3","2","0","","No","$9,310"
"1","25024727","S","105","RES","509 Ramapo Valley Road","Oakland","$530,000","06/10/2026","$525,000","Cape Cod","","7,492","4","2","0","1","No","$10,752"
"1","26013889","S","16","RES","525 Forest Avenue","Lyndhurst","$510,000","06/05/2026","$499,000","Cape Cod","","8,999","3","1","0","","No","$9,872"
"1","26012420","S","11","RES","24 Willow Street","Bergenfield","$505,000","06/12/2026","$459,900","Cape Cod","","7,401","2","1","0","","No","$10,167"
"1","26022347","S","99","RES","439 Lafayette Avenue","Cliffside Park","$500,000","06/12/2026","$550,000","Colonial","","5,001","2","1","1","","No","$8,183"
"1","26011696","S","14","RES","163 Hamilton Avenue","Hasbrouck Heights","$500,000","06/12/2026","$350,000","Colonial","","5,249","3","1","0","2","No","$8,608"
"1","26012065","S","11","RES","55 Circle Drive","Teaneck","$475,000","06/15/2026","$399,700","Cape Cod","","5,001","2","1","1","","No","$7,487"
"1","26006278","S","31","RES","88 Lakeshore Drive","Oakland","$475,000","06/10/2026","$475,000","Cape Cod","","10,367","3","2","0","","No","$11,477"
"1","26007596","S","54","RES","528 Terrace Avenue","Hasbrouck Heights","$460,000","06/04/2026","$475,000","Colonial","","7,845","3","1","0","","No","$10,488"
"1","26013883","S","16","RES","197 Fort Lee Road","Teaneck","$455,000","06/10/2026","$448,000","Duplex","","4,748","3","1","1","","No","$4,751"
"1","26020534","S","141","RES","511 Lincoln Avenue","Ridgefield Park","$375,000","06/01/2026","$350,000","Colonial","","3,999","2","2","0","1","No","$10,282"
